	text	target
519120	buh-bye! bro is gonna use the laptop  tah-tah for now ;)	0
643453	just landed. didn't sleep. and i'm exhausted 	0
164266	@MrBillyBones Twitpic won't show me the picture  	0
753619	can't sleeeeeeep.i miss the days of turning out the light and being out cold for 8 hours straight 	0
118482	@Siobhan_82 You and me both. It's going to be a loooong week 	0
350173	when will we get away from this mp3 garbage. dont people know mp3s sound like crap 	0
257384	I didn't get the job 	0
361805	All you had to do Broady was keep the ball in your hand, but you didnt 	0
609219	Yall pray for me! 	0
379544	You suck the life out of me 	0
483677	ugh... i have a headache from this headset. don't think i like this job 	0
496436	that's the second time there was a lightening strike right outside my window in a couple weeks! i must be a target 	0
790839	Good morning tweeters. Soooo don't feel like working out this am 	0
443361	@caitlingray It's from Topshop right? It's not on the website anymore 	0
281221	Oooh @-) sleeping soon! No progress today 	0
683563	Back home @orcon dsl still playing up and @orcon support not replied to last week's support request. service FAIL 	0
334762	@nassyusof That's so sad  May she rest in peace.	0
182846	@Pink wish i was there so wish carey was doing a show in perth 	0
293257	@secondpower Here's hoping somehow you show up on RAW tonight, but my hope dissolved when I saw your merch on clearance on wweshop.com 	0
489755	@Isak whaaat? why? 	0
739253	@gallonofdelight i only have my phone  y thats it mmm ill just talk to u in direct msgs u reply with d username &amp; write	0
254470	@petmd Was Orangutan Island but @animalplanet didn't renew for a season 3.   (I'm sure @redapes would agree!)	0
430984	Dale Jr is going to be in the top 10 in todays race at Nashville!! STUPID KYLE BUSH WON YESTERDAY! 	0
509389	Uh oh...my family just said the 3 words to me...that I never wanted to hear... 	0
636467	Plurkloves all sleeping,Why must have different timing one? 	0
236047	Is packing up and leaving 	0
61381	@xms_janex   LOL have a fun day	0
435227	@steveobui yeayeayea. az always 	0
510493	Accounting day. Yeah and Woo-Hoo. 	0
738345	I'm hurting from last night  I'm getting tooo old for this!	0
309764	Theres nothing more soul-crushing than trying to study and not being able to 	0
579491	em tedio city ja 	0
627110	@MrsNickJonas472 i hate them .... they just wanna live ur life bcause they donÂ´t have one 	0
551550	They don't have my cowboy bowl on the bus  thats alright.	0
261913	@mileycyrus should have won that award. dang it! 	0
635639	@ChristiS88  Sorry Christi everyone had to go...so room is closed for now 	0
781712	@badeen Yeah, Vicki was that for a while for Bruce, but they never bothered to do that for Alex 	0
131614	Ok back to work. 	0
63214	@madeleineannie I replied to your email, maybe it didn't go through. I'm at uni all day. Not working till fri 	0
410898	Headacheeeeeeee 	0
638402	@parlai Oh.  When do you turn 18?	0
482226	is not having a great day 	0
535901	Headed to the hospital to see my husband's grandma, Doris. We don't think she'll be leaving the hospital this time. 	0
175316	it's friday night. i'm home. no party this weekend 	0
794052	Dad's is getting out of the country again... 	0
263449	@ChadMichMurray I think that sounds like an end to the show that helped me get through high school...  not cool. We will miss u	0
355467	uggh madd bored home alone no plans 	0
294878	@having Almonds and heading to the gym. Tried to take care of email today but only got down to 89 	0
248054	arse. back to work tomorrow. holidays always pass to quickly for my liking. 	0
585881	N810 keeps freezing every 2-3 minutes . . . May have to send it back 	0
747020	the podcasts don't want to go on the cd's  but i AM done with all the cd's! WINNN.	0
270317	has just put puppies up for sale  weep weep	0
4678	at work and I'm tired even though I went to bed early 	0
150241	Ugh their watching Marley and me! This movie gets me everytime...   Ugh damn that Marley.	0
442730	My basement is losing one chair, one couch, and in the near future, the two-seat couch as well  this makes me sad  see? sad 	0
420556	there is no food, again. i want dinner  or lunch or breakfast, really.	0
519598	@taytaybulls @overlordtrainee Hey, you two are ganging up on me!  *sigh*	0
736834	is sad because the Armalyte PC remake demo does not work on his Windows 7 box 	0
220435	Flats for 13 hours straight equals smelly feet. And my feet never smell 	0
669202	@linuxlibrarian Makes me ashamed to have 4 computers 10x the power right next to me 	0
11723	@BrigidEmily im cleaning and being a real person right now. maybe later 	0
177988	@Keiyaunna grrrrri want you to come  kiss justice for me !!!	0
622720	so missing my family, they in fiji without me  ugh....but than my baby is coming home this weekend! woohoo!!!	0
769824	Where's everybody gone 	0
391970	@EmpireClover I had a weird dream last night too, but all I can remember is that Rob and Taylor were in it. I never remember my dreams! 	0
170332	wanna go on the new manta ride  wish i was in the states	0
8736	is sitting at home, copying presentation notes onto index cards. would rather be eating movie popcorn and ogling zefron. 	0
501347	is looking through my freshman and sophomore yearbooks. so many people and memories i completely forgot about... the nostalgia. it hurts. 	0
740418	is and always has been in love with @ mileycyrus ... but too bad dats just a dream dat'll never come true 	0
40913	spent an hour scheduling/rescheduling a meeting.. lotus notes sucks.. 	0
377268	@myusuf3  OMG Sorry to hear that!! Are you okay!???	0
499904	@ShawnORourke Damn, I can't go 	0
659055	#iremember when I tried to get on wit @knichole25 . She wouldnt let me 	0
148702	Oh damn no I won't the offer expired  #virginmedia	0
72093	@TFLN I've submitted a bunch of ridiculous TFLN and none of them ever show up  sad day.	0
165394	Plane tickets to UK and everywhere to Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet 	0
379894	@RainbowLights I just had to restart mine!!!  	0
792707	i feel sick. i think i didn't cook my lunch right :| and i don't wanna go to workkkk. boooo 	0
522181	@Nadia_Fly haha, yep i typed that!! 	0
139841	attended a welcoming night at son's new infant school last night; little man is  growing up too fast 	0
380508	@TripiKitten the stupid pizza man totaled it!  now i don't have a car and i really need one.	0
4241	@aplusk apparently citizens of Brunei don't have to pay taxes. sadly the only way to become a citizen of Brunei is to be born there 	0
134741	@Mz_LaLa8701 tired  about to take a nap and you	0
645598	Any Faith No More Edinburgh tickets out there? Missed out again 	0
536714	@MrsSClarke its ok im back at hospital tomorrow hope hes feelin better by then hes not looking well at all  x	0
133169	soo tired....still missing Austria 	0
755919	Sorry Jon and Kate  But whatevs, I'm watching Rocket Power.	0
413151	@donlemoncnn Facebook has been funky all day.  	0
446371	@mholmesiv certainly wouldn't be that. I wonder if I've 'lost' other friends without knowing 	0
420717	i hate the internet. it's messing up 	0
330719	@selfproduction cutting is the worst part  in my opinion anyway. I am cutting stupid..lol. paper, fabric, anything	0
155760	@ImCirocObama late on Mirror?????? when did u tweet that.. and def not!!!! I am gettin tired tho... 	0
1492	owwwwww!!!  What a doozy of a headache.  2 tablets later and it has only taken  off a slight edge 	0
36432	is having a nasty cold 	0
780988	@a_cup_of_t Won't be there 	0
354668	@traqicthoughtz he's in the hodpital!! 	0
435924	Yikes!  Another weekend slipped away without any proper time off.    #fb	0
428001	Sunday already? Pfft. Will do more on the Guitar Hero track today... Add another drop into it and sort out the kick as it keeps hiding 	0
654056	i have laryngitis 	0
117845	At work, wishing I was out on the boat 	0
26138	@CharPower Trying to figure out how I can make the most of my last day. Back to work 2moro 	0
252556	@sensitivepantry True! Without the Celiac Gene, you can't have celiac disease.  Although you could still have a gluten intolerance  #cgft	0
537285	@blueyoyo08 awwwwwww baby im so happy for you!!!   Please come, i wish we can go together 	0
470523	@margoks Probably, but they're on quarantine till Monday next week. Then doctor to test. 	0
315876	being tormented by my cruel and sadistic office mates 	0
509138	OMG 3 days ago i had 500k now i have.. 75k  SAAAAD....	0
471546	The old lady on the bus has clothes full of holes and I'm tweeting about console games  I feel sad 	0
480544	@Callieline is she really? I am so jealous of the man who did that. 	0
89913	waiting for my downloads to finish. 3 more hours to go. ugh. 	0
5243	@roseformyrose oh I am feeling the same today 	0
371335	@lisaabrons ooh! have fun...jamie and i were going to go, but i am disabled with a head/neck-ache that is not condusive to large crowds 	0
187508	I'm sad I wish I was at six flags 4 grad night 	0
257609	working all day is no fun 	0
82424	Waiting for shuttle to pick us up - heading to Heathrow 	0
108375	Going hiking tommorow..gonna try to get some sleep...I doubt i will though..i never do 	0
313730	it,s pants havng to work inside on such a fab sunny day 	0
79029	@jodi54 I understand....  Need to to type you tomorrow at some point.... 	0
182928	@sapphire_dorian awwwww me srry 	0
90843	I'm going to bed... at 9.... wow that is a first in a really long time. 	0
441489	target sucks they have like hannah montana but they dont have dance or die with a vengeance boo 	0
546588	watching True Life: I Hate My Large Breasts. soooooo glad I don't have that prob...I hate surgery 	0
246102	So cooldd 	0
158162	???? ?? stored procedure? ????? ??? ???? ??? ????? ?????? ??? ?? ???? ????? end? ??? ?????. ???? ??? ????? ?? ?? ???? 	0
430737	@InfectedBoot The whole cartoon, let me at him 	0
590297	@c2s i'm sticking to water. maybe cough drop. it's stress i guess  have started getting stress hives again. punishment for stress eating	0
780320	back @work...   - Endspurt ins Wochenende!	0
504191	@aarika_renaa  Those pictures made me SUPER bummed out... I'm really sad right now... :'(	0
138274	At work a lot of mail today  also running late but still 4 T	0
581290	Fuck I rly want 2 strap on these rollerskates n go walk my dog but I can't get them dirty till I use them in another photoshoot  boo	0
128075	another one more year, then bye bye Malaysia. 	0
793178	@GeeNote no, I feel like trash, sitting on the sidewalk, but not so smelly!! My head hurts 	0
33630	Tous les hï¿½bergements sont mysql 	0
780948	@toeekneee why???? 	0
771535	i hav lice... 	0
653733	noooo my momsz tawkin bout us movin!!!...i onn wanna leave my baby... he da 1st thing dat came 2 mind wen she 1st gave me da newsz... 	0
409787	@samanthalouise i found ell. what did you mean on ya tweet? ew sick 	0
248278	dying without a phone  iphone coming soon.. p.s. its summer? can we kick it?	0
136326	YAY!!!! Weekend finally here!! but how can i enjoy when i have tons of homework!!!! 	0
41774	I dropped the scooter 	0
409748	My mouth is so sore  ouch ouch ouch.	0
166167	@deadlyx um Mr. Deadly Sir . Can You Please Follow Me On twitter .  	0
731590	I have an interveiw for maccas on Tuesday, going back to that shithole WILL kill me. i hated it the first time i quit! 	0
577701	Last Alevel exam (hopefully) tomorrow. 2Hrs. Chemistry. You get the idea  wish me luck	0
241911	Damn! Wondering why twitter has been so PG this weekend. Its cuz @wendi916 iz gone. Damn I miss her! 	0
686884	@Karen230683 yeah I'm ok - bit tired but that's what you get for having a stupid body clock that won't let you have a lie in 	0
728373	missing my baby so bad its not even funny 	0
400287	@jetsam whoops I read your tweet wrong. I had SATs 	0
275722	Angie decides to have her baby on wed and I have no camera  http://myloc.me/2gNv	0
461412	I am slightly annoyed right now, and in result, I can't sleep 	0
73788	@fallenstar_ Naw! That's adorable! I miss my cat... I wanna get my kitten from the pet shop 	0
454030	Ugh, been feeling sick all day 	0
341950	http://twitpic.com/6iwbr - Careful, I'm armed. I'm supposed to be a mature adult 	0
204388	@kellygrimshaw Totally gutted Kels, hope you are Ok! Still in shock 	0
357218	Last day with @caseysavolt...not looking forward to this at all. FML  	0
281969	had a difficult time waking up this morning 	0
215855	wants to go to bed, and i want to go out tomorrow 	0
772773	@Alyssa_Milano Hi Lyyyyyyyyyyyyyysssssssssssssss Did you delete your happy birthdayÂ´s tweet for me? I had it in my favs. IÂ´m very SAD!! 	0
185639	@PRProSanDiego Grocery shopping is not the kind of 'social' I like to be a part of on Fri nights 	0
608723	ugh break is almost over 	0
695313	If mama is not happy nobody is happy 	0
66753	@LetDaPartyStart thanks for talking to me 	0
621583	I really cannot work whilst watching SATC  haha	0
484345	@sigfpe The most interesting part of Erlang is its runtime, which unfortunately has no peer in other languages 	0
266975	i miss lancey me and him were to run away in to  the woods  i fell like shit i miss my Knight ~*Netslum-Gaychat*~	0
692944	@UndisputedDJs oh nooo!! i'm sowwy  get some eye drops and a cold water compress, it'll @ least ease the swelling	0
306529	@JeffShinoda I'm so jealous! pfsshh I'm still 18 	0
418803	Omg homebody said he was comin on this boat ride bcuz I'm here. Now he's rollin a damn blunt on the line smh. I don't eff wit drug users! 	0
265194	New moon Is gonna make me cry probably 	0
559524	Today's my first absent at school. 	0
428810	Safari Park was awesome! :L Skale the morra  rarrrrrrrr	0
572924	time to go to bed, without u.. 	0
597924	Really sad-didnÂ´t know they all are already gone  http://www.youtube.com/watch?v=Sf2T1C3x30o&amp;feature=fvw Watched that as a teen!	0
681468	I'm on bussiness trip in Yantai, China. here weather is noot good 	0
483807	@MdmPoppyFields Anything! Anything for this to go away 	0
176566	I wanna see Drag Me To Hell  Someone take meee!  Oh and Follow me.  And Subscribe: http://www.youtube.com/user/JessiNoel29	0
628726	says so much of misfortune this week...  http://plurk.com/p/120t28	0
457764	deleted. everything on my phone deleted. curse the cell phone gods 	0
100555	@boyced i no i no ...  attention span of a fish!	0
38383	just got into work and having my porridge...where's the sun gone 	0
203657	How sad about those whales.  	0
566520	WHOA the cookies are blacker than flava flav on the bottom  and the chocolate chips didn't melt, i think these are uneat-able.	0
780855	back at work 	0
275512	@Lucky_you33 Think of us office workers stuck indoors. It sucks 	0
741275	@bowchickawoowoo : I hate when unpleasent things reflect on us as a group.  	0
724051	@karharhar Thats so sad!!!  I used to be same way. Eventually it will change.. Just like it did for Hitch! Right?	0
454983	@freekyzeeky wow! Don't do that to Britney 	0
334148	I wanna have a life 	0
161743	Spring cleaning episode 2....do I really have to 	0
380040	ohh s**t... drop by 2  83. evilscience.org	0
770537	Eating bread 	0
158469	the heaters on but I can't feel the heat. 	0
451280	@xZullyZombiex Okay I'm trying, she's not giving in though. 	0
43000	@ Rosepins  I'm sorry to hear that.	0
696824	TweetTwits! Iam still in the Dirty South, feeling my roots, seeing my Peeps, trying to figure out a healty way to eat Biscuit and Gravy! 	0
364780	@punchlion Sarah, blondsugababe@hotmail.com, new zealand? 	0
115708	at home...bored...rainy dreary depressing day.....need to figure out how to make more money so I can get a car!!!          	0
262225	@damonDCclark  I just looked thru those pics. I was at all those parties except the white one. I'm not in any of em  	0
55112	@heidimontag I'm crying tonight 	0
75748	@enricolee eni i'm sick too! 	0
53943	@shinellemaria I know! haha 	0
128324	There was no Italian class 	0
35051	http://twitpic.com/3ni7x - technical report. Yey 	0
272188	Feel your heart it breaks within your chest now Try to get some rest , sleeps not coming easy for a while, child 	0
389249	I really had an odd dream last night!! Was straange!!  Seems the people I was going to the fest with are backing out  damn you minival!!!	0
51320	i went to the gun show with matt, now i'm taking my sick self home 	0
575532	@randysav Work is work. Yaya 	0
300201	@sensasami yepp! not very pleasant 	0
496195	meh, My throat hurts 	0
760432	ugh dreading that I start work in a few 	0
35056	L: Ick! Ick! We're all sick! I kept waking up last night because my nose is stuffy... 	0
562398	@fgarcia3 98 this afternoon...heat index in the low 100s  starting off in the upper 70s/low 80s this morning...low 90s by noon 	0
147356	showerrrrr, getting ready for work. gonna kill myself because i hate it. but shh dont tell my dad cuz he's my boss which sucks balls 	0
781010	Feeling o so blue........ The nite could of had a btr end 	0
123113	I have 2 sore eyes now  oh well off to work	0
303161	Is extremely sad her computer cannot handle The Sims 3 	0
176273	@mileycyrus http://twitpic.com/67hac - I dont like justin  but he means somthing to miley,so i respect that !!! Love you miley!!	0
519229	@nutzy2468 yea, I guess that they didn't dry enough... now there are new people in the old house! I don't like them. It's my house. 	0
118384	Effing hungover 	0
236499	At the A.R.Rahman concert...long search for parking 	0
730617	Watching GP2, still hates it that there is no channel on TV showing anymore it and that I have to watch it on a crappy Stream online 	0
396596	Is hanging out with@briittaney and going to shoot my gun for the last time b4 I sell it 	0
166353	@halbpro what's wrong with dressing in fifties fashion? 	0
48059	Very unlucky today, got into accident. Lady driver hit my car when reverse from parking 	0
20601	homework 	0
86536	@1indienation probably.. i had one of mine removed even though i had the artists permission.. 	0
211203	@skynellor YES...after your birthday soiree for sure. I miss you babes! Haven't seen you in forever and we live in the same damn city! 	0
740421	Yo all. Im noob. Plz hlp me 	0
399415	@binktink sorry I couldn't make it 	0
175709	i'm sunburnt on my arms, and i have burnt my mouth, and some skin is coming off 	0
166382	The computer at work hates me.  have to call tech support. Again...	0
329353	@alexgisforme3 ohh that sucks  but you know theyll let you inside even if ur late!	0
51034	http://twitpic.com/4ekl3 - Bye palm trees  I'll miss you.	0
363780	ready to sleep for work tomorrow 	0
655572	@GirlzLoveMusica  missing my girl  waiting 4 you babe stop working  just kidding.. gimme a call when u leave so i can fix dinner ;-)	0
692614	On my way to work.... On a Saturday  Sad times	0
195111	@dougiemcfly frankies being nasty to me  can you talk to her? x x	0
302520	Writin' more offers tonight, but just got outbid on one from yesterday 	0
89329	im not allowed to carry my cell in my pocket while am at work! sad sad day 	0
566213	Has not slept yet 	0
352751	@msilve My friends memorial mass at my school  ugh don't wanna goooooo -it's gonna be a mess	0
112900	So much for our day to sleep in! Fire alarm went off at the hotel this morning.  Someone cooked something too long in the microwave-FAIL!	0
132189	Last day, but still won't be home till tomorrow 	0
593827	but gtalk still wont work. 	0
699355	Bah humbug - DD has a fever again &amp; is very crabby  Called family &amp; told them not to expect us for wedding/reception	0
481864	trying to figure out my school's email. Have to convert it to something crazy and of course it wont work. Been on hold for about an hour 	0
284045	@JustinSomper do you have any plans on doing a signing in Wales? I don't think there's been one. Is it the weather? We can change. 	0
736504	@georginaisback tell her that ill miss her very much! and tell her also that she promised me to protect me always 	0
671911	Owwww mY brOtHer is gOne tO cotOnwOod  witHOut me .... sUcks-----&gt; i really really miss Him u_u ..... bUUUUU	0
384160	Its Raining!! 	0
2639	BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  	0
436071	I have to say that you're too &quot;sáº¿n&quot;! (the way you compliment the actors you like)  I don't like that 	0
123716	I really wish my best friend had been smarter. The sad thing......... I thougth she was. 	0
50256	fixen 2 go 2 bg and and then study 4 my s.s test 	0
388922	i had a reeeally weird scary dream last night!! 	0
171513	@emzo2k9 miss u m8   we NEED tae have a catch up n that	0
742478	I miss @Cccccatie 	0
731146	@sowrongitsjason OHMY who was she? I am soooooo jelous!  ahh like send te song to her?	0
636587	My mother forgot about me again im stranded at the park 	0
136303	got our music performance out of the way today, it wasnt as hectic as i though..mainly cos im a bass extraudonaire,hahahah not really but 	0
470470	I don't like thunder and lightening..........its scary 	0
291930	@Marth27 What in THE world? Let's show some control people!!! I frown on fresh muggings! 	0
145562	@LMH381 oh no! that sucks! so sorry to hear that! 	0
654896	I tried to make my pic go green but it didnt work right 	0
433876	@veganrunningmom @Lybbe I just found a store near me that sells Almond Breeze + it is VERY good. I like soymilk better but its more cals. 	0
7255	Standing between me &amp; spring break: 6 days, filing taxes (I owe  ), end of term and figuring out grades, dentist today...	0
611408	@d33pak  make it 13 yrs	0
782385	:'( stupid arnold clark aint did all they said they would to my car so i have to take it there today 	0
543925	@raeraeverret FUCK! Wish I would have went.. 	0
436003	@StewartKris Kristen! Please follow me.  I really really want to communicate with you! PLS PLS PLS. IM BEGGING!!!! I LOVE YOU!  .	0
196317	@NathanFlores17 reading the bible...yea still havent gotten around that goal. 	0
438385	not feeling well today..blah-humbug 	0
396204	yep, i am at work again. getting kind of bored and tired working 7 days a week. perfect riding weather too   anybody need some wine?	0
711942	Yup, SPORE is updating now 	0
573649	Watching the parade from home  But Loving all the highlights from the season! I LOVE THE LAKERS!!!!!!!!!!!!!!!!!!!!!!!xoxoxoxoxoxoxoxoxoxo	0
226801	@Starlysh *sigh* Yeah. 	0
705116	I love Disney movies but Up is soooo sad 	0
234730	Is remembering what it feels like to be single and is very very very sad. 	0
557843	@davemeetsworld I want to go travelling 	0
661872	my twitterfox appears to be a bit broked 	0
793408	Missing my Sunshine more and more every day 	0
739579	22,000 chickens died in a fire in Seneca, SC    Vegetarians rise up angry! http://www.greenvilleonline.com/article/20090621/NEWS/906200327	0
545346	@lyssophobe nope, that didn't work either... 	0
293845	eventually i am NEARLY done packing for flight to barcelona tomorrow!woohoo!burnt nose and cheeks from yesterday 	0
785461	@KongPingu @Sideri I can't for the life of me do the last challenge on the first row of challenges. The one with bowling pins!! 	0
748264	strange when you're away!  	0
455196	now being harrassed  i should have taken the other job 	0
247364	arg so bored mum's makeing me tidy my room  can't go in the hot tub till its done!!!!!!! 	0
58896	@drewryanscott Lol Bride wars??I wanted to watch that bad, but the DVD was a bad copy  so I couldn't..How was it??	0
106646	just made an attempt to squat a building in town ~ door was to solid and too many people around to make more noise 	0
320572	@Rachael_93 Same temperature here.  And we don't even have any ice lollies left!	0
62328	Cleaning 	0
407982	@IFightDragons i'm proper frustrated with it, i keep opening it, messing around with it and then deciding it sounded better before  lol	0
277367	fairplay to all you WP theme developers, tried to create a theme from scratch about 3 times and it's one of the hardest things ever. 	0
610675	ouch...toothache argh i hate toothaches 	0
642179	However! I do appear to have a small dent on the on the top of the glass screen 	0
684502	@teefunnywong huh what 	0
718856	http://twitpic.com/7yusj - &quot;the door into summer&quot; i took it with a sigma dp2.this cam is awesome,but tricky. 	0
702762	Going to the animal hosp to visit rooby, they are keeping her over the weekend  hopefully she'll be home Monday!	0
121401	Checking, editing and reposting 70 or so banner images. Internet joy 	0
458889	I've had a great weekend! Now back to work 	0
752554	@stonerich i miss my hamster Zippidy... she was dead in the house for 3 days cause i didnt wanna admit that she dead.. 	0
740447	Happy Fathers' Day! Wish I could be spend it with my dad. 	0
144347	todays #lunch was awful, not worthy of a tweet....nuff said 	0
724920	@AndreaVick yeah I've never met him yet either 	0
503847	I wish I could link to _twat's post on the #IranElection. 	0
658587	eeek. i hope my friday night plans don't fall thru  *wishes* pleasepleaseplease!	0
564831	Good morning folks! It was a lovely day for a ride on the scooter, to find out the AC is out at work. 	0
327279	@perkleberry if it had been a week earlier I would have participated  I want a little tshirt. Let's do our own cobras next friday ;)	0
636331	@tinamarelina Thanks darlin'! They were soaked when I got home 	0
232018	omg my followers has dropped 	0
242180	needs to sweat out the alcohol 	0
593990	just kidding, it doesn't support PowerPC. 	0
534859	http://twitpic.com/7klu1 Cleaning my highrise condo.. I hate cleaning 	0
66283	if they do it i will have double vacations and this is awesome too but at the end of the year maybe we have to take those lose classes  	0
43900	Just left my toots  lol listening to music for a lil then bed	0
380413	@Lindsey_91 Year books being so late rly rly sucks  I was hoping that we'd get all that school stuff over with next week 	0
667848	@ClaudiaHW lol yeah. We can hire someone to take on calls of venting and frustration 	0
296667	Folding shirt..hmm! Lots of stuff to do on Flash too. 	0
27576	@MussoMitchel argh i can't wait to see hatching pete  but i really don't know when it comes to portugal. anyway... hi mitchel! how r u?	0
172515	Having dinner at the crown at south moreton with David and a stroppy teenager 	0
674567	@timorousme Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml	0
639298	@jephjacques I know they exist but don't know any names 	0
101849	Flight was supposed to leave at 1:30pm, it's now 3:15pm and still no movement... le sigh... 	0
742456	@shellsta101 awwww  glad its okay now! Sorry I just saw your tweets!  all e best for your exams tmr!!   	0
527111	@LaLa_is_BACK ok ok ok... i can try harder maybe.... but we have nothing really in common either 	0
430892	I've lost my addidas trainers, my favourite pair too! 	0
411454	@liceinthesky i'm shy  HEUIOAH	0
383141	i dont want to grow up 	0
768508	Baby keep my heart beat' beat' beating  Kevin bard &lt;3	0
278723	@Petiethecat I didn't notice any problems, but I removed access to it just in case. It looked like fun, too bad it's not. 	0
39063	@icerocket I was hoping for pictures in the link. 	0
79756	im so bored. there is nothing to do. ugh 	0
234635	@killyourscene I just ate a whole box of mini donuts, wish there was another 	0
431845	Running on an hour's worth of sleep... Definitely gonna get a major headache later 	0
776034	@rebekah_04 I'm not allowed to watch it till the exams are over 	0
437624	life's such a â–² ure not here now. 	0
93243	Whats going on? Im very confused 	0
247531	Good bye tweets. I'm gone from twitter  still luv y'all ........	0
733661	On my way to airport.  Pray the weather holds up! First stop ATL which makes me sad since it's where dad lives but I can't see him 	0
18511	Sleeping!! Worky Work Tomorrow 10-5 	0
397368	@lifeofcyn oh god me too I have horrible scars from bug bites! All over my legs 	0
778029	nikki left today  now i have to work 9am to 7 pm for a week to make up for all the time i took off 	0
544360	@madeofhoney1 mmkay... i miss you. do u have internets or no? my room looks so bare and boring. lol i miss the pictures of me and you 	0
691221	not feeling well 	0
138024	@larosabella afterwards it didnt totally come out 	0
564534	Going to the airport to see Minerva one last time. 	0
468514	@Jason_Manford very good on sat night btw. I loves Sarah too, miss her, she hasnt been to the lcub for ages  You well? xx	0
583704	@_MiKaL_ Lol! Ray Parker Jr. Lol. I like that song by Raphael Saddiq. I am going to be solo for EMF. 	0
328666	studying a lot!!!! physics is sooooo hard  but it's ok because i know God is with me and is taking care of everything!! GOOD NIGHT!!!	0
397421	@mileycyrus why wont u respond?.... 	0
620749	im also mad at my friend    ugh	0
365841	@meggles89 I miss your face!  When is Bonnaroo?	0
100835	Saints website not working atm :@. going orthodentist tomorow :'(! looks like its soup for dinner then as it hurts to much to eat 	0
183673	@mybonescostme YESH, I SAW THE PICS.  I'M QUITE JEALOUS.  NO LIT CANDLES FOR MY DISNEY PRINCESS DRESS. 	0
13948	Another productive day!  Both vehicles cleaned top to bottom!  However...looks like it may rain   well..atleast the lawn is raked!	0
426357	I'm as poor as &quot;I can't even buy Breaking Dawn&quot; 	0
132147	@Ashley21Nicole Yes! too bad we didnt exchange numbers  so fine...such a shame...i say we stake out that bar til he shows up again	0
218691	@xiaoies hey xiao, i've got work today  sunday is sleep and eat and laze around day 	0
60535	@vashtan - yes it was - The golden hour will b 5th of  May in London in The Camden Head - mebbe U have time - sry, only have a #fb link 	0
692419	@TickleMeJoey Goodnight Joe, 	0
381579	@Rosherrrs ROSH he's not replying  i want him to! it will be soo funny! how often does he reply to you??	0
770278	@alenakristina I would but I have to wake up at 6 for class 	0
604949	@padraybear but everyone and their mom has that 	0
679980	I'm a little dissapointed because I am missing the (Hed) P.E. Concert that is going on right now at the Key Club in Hollywood 	0
251050	hates that Ben's dad has really bad timing  http://plurk.com/p/xh281	0
789701	@timeistheenemy aye but ma voice is almost completely gone  a gave a song by song review in a bulletin hahaha	0
250801	@kelseyraeALLday i have gay wow at 7 until 11 my time, then to the gfs because i think i have to work with my dad in the morning 	0
633716	Naval-gazing self-absorbed emo tweet of the day: I'm really terrible at being happy. Unhealthy idle thoughts are plauging me tonight. 	0
291062	@GHmltn I've got blue eyes  They have a glint in something!! He steals things and takes them outside!	0
593350	wow hayleys making fun of twitter 	0
663141	@addiieee yeaaaa I want to. I have my cartilage pierced but my mom haaates it  and she'd kill me if I got another ... Sucks lol	0
28288	@DanniiP r u kidding meee !! TH was better without me on it .. ohhkay gurlll thks ! seriously gurlll thks 	0
382490	@paulpuddifoot Oh! Good for her! I will miss her! 	0
165021	 I'm not gonna be here when the new Transformers comes out.... i'll be in Colombia 	0
215078	has been without his phone all day.... i left the charger at home 	0
37485	I don't like chem 	0
251686	Going to have a shower i smell like suncream 	0
153711	Still trying to catch up iphone dev classes 	0
706158	is beening made to watch football  .. badtimes!	0
457737	actually willing to knock myself out just to get to sleep 	0
768967	@TheMajors I see my boy Boog can have lunch with yall, but not me  and I drove all the way from Phx!	0
104636	kinda mad about my last night incident with my phone 	0
725535	Done! At least for today haha. My birthday 2008 pics is probably lost forever though  Can't find it in my files ;___;	0
587754	@JCJ0300  I will b sad when u all r happy in Texas! LOL	0
506238	no one wants to present webpage. msb mad and annoyed. 	0
173497	Staying after school today 	0
516970	Wish I had money to go to Friday's game 	0
473659	@fwotd I am lost. Please help me find a good home. 	0
523440	Omg my class is from aug to oct. 8 weeks long I don't know  I wanna see luis	0
525601	@richbos @woolnoir ... stopped working, and I can't remote desktop into it unless it's logged in  (Ubuntu 9.04 BTW)	0
708751	Hates this weather 	0
338380	@philispig only if you jailbreak  but look!  http://twitpic.com/6is0d	0
33289	Throat hurts 	0
727670	Really wish that I had someone to go see 'The Proposal' with.   Feeling kinda lonely.	0
67910	i want 2 pull my bass guitar out and work on some riffs but i need 2 tune it + cant make a lot of noise 	0
78216	@TigMH We're not just gonna stand on a rock are we 	0
392287	@blackbarbie027 hmmmmm.... yeah and he might get mad if you close it  maybe rub the back of his head or scratch his back, that might work	0
100302	@themadone You are right ~ I have just had a direct look at your twitter-stream &amp; am finding tweets @majic13 + @the_eggwhite who I follow 	0
319511	@thedeadtenor did you just ma'amm me?! Now I feel reallll old..thanx douche. 	0
532225	My face is peeling. I really need some lotion  *ashley michelle*	0
128512	@mileycyrus noooo  Which state are you in?	0
635765	I think I want an iPhone but I hate At&amp;t with everything in me, the service here sucks! 	0
